flight_id,flight_number,airline,std,sta,to,aircraft,aircraft_type,dep_delay,arr_delay,flight_duration,scheduled_hour,day_of_week,flight_time_minutes,hourly_flight_count,impact_score
UK7098-410,UK7098,UK,2025-08-24 08:00:46.720787,2025-08-24 09:24:54.287765,COK,VT-A113,B737,0.0,0.0,84.1261163069884,8,6,84.1261163069884,50,31.363475143317725
SG6758-537,SG6758,SG,2025-08-24 08:01:39.177725,2025-08-24 10:49:26.152822,CCU,VT-A109,ATR72,20.053856383971205,14.271304681087857,167.78291828332377,8,6,167.78291828332377,50,31.363475143317725
AI4000-60,AI4000,AI,2025-08-24 08:03:24.837897,2025-08-24 10:29:10.315656,CCU,VT-A105,A330,17.30523210051074,12.812901007732124,145.75796264938805,8,6,145.75796264938805,50,31.363475143317725
I5645-497,I5645,I5,2025-08-24 08:04:08.552545,2025-08-24 10:08:30.132560,GOI,VT-A116,A321,12.954486535692727,21.987799797816855,124.35966691383821,8,6,124.35966691383821,50,31.363475143317725
AI6887-153,AI6887,AI,2025-08-24 08:06:14.526746,2025-08-24 09:57:44.411090,PNQ,VT-A110,A320,7.031885876243237,7.439078186702187,111.49807240430852,8,6,111.49807240430852,50,31.363475143317725
AI6179-998,AI6179,AI,2025-08-24 08:06:19.989631,2025-08-24 09:18:36.727551,COK,VT-A103,A320,44.90374582974395,43.963029298843374,72.27896533289857,8,6,72.27896533289857,50,31.363475143317725
G83848-265,G83848,G8,2025-08-24 08:07:29.845822,2025-08-24 11:06:20.210670,CCU,VT-A116,A321,1.2058618984619258,0.0,178.8394141300084,8,6,178.8394141300084,50,31.363475143317725
AI5192-508,AI5192,AI,2025-08-24 08:09:24.875126,2025-08-24 10:35:39.785341,AMD,VT-A111,A321,24.853701106849442,30.27573413259877,146.24850359135564,8,6,146.24850359135564,50,31.363475143317725
UK4877-29,UK4877,UK,2025-08-24 08:10:27.208779,2025-08-24 11:46:17.341141,CCU,VT-A110,CRJ200,26.813586324190325,26.752063321202854,215.83553936088694,8,6,215.83553936088694,50,31.363475143317725
I52987-441,I52987,I5,2025-08-24 08:11:00.848109,2025-08-24 10:42:15.233769,IXC,VT-A107,CRJ200,28.229538696716688,28.3109928191292,151.23976100711815,8,6,151.23976100711815,50,31.363475143317725
9W9967-582,9W9967,9W,2025-08-24 08:13:00.502240,2025-08-24 10:14:36.908911,BLR,VT-A118,ATR72,2.0005896437332193,0.0,121.60677784809035,8,6,121.60677784809035,50,31.363475143317725
AI3383-912,AI3383,AI,2025-08-24 08:13:22.050614,2025-08-24 10:57:36.882730,CCU,VT-A107,B737,8.622358327971611,0.0,164.24720193957495,8,6,164.24720193957495,50,31.363475143317725
SG8132-567,SG8132,SG,2025-08-24 08:15:41.244070,2025-08-24 09:42:28.790389,BLR,VT-A106,A321,0.1714133591620648,3.0653430840167943,86.79243865293087,8,6,86.79243865293087,50,31.363475143317725
S22885-544,S22885,S2,2025-08-24 08:17:19.347069,2025-08-24 10:41:10.233448,BOM,VT-A111,A320,0.0,1.5895419204783754,143.84810632222866,8,6,143.84810632222866,50,31.363475143317725
6E4100-52,6E4100,6E,2025-08-24 08:17:57.098198,2025-08-24 11:16:37.474844,BOM,VT-A102,A320,0.0,1.712284590037572,178.67294409764142,8,6,178.67294409764142,50,31.363475143317725
S29216-708,S29216,S2,2025-08-24 08:18:56.657416,2025-08-24 10:14:33.777127,DEL,VT-A111,B777,1.7922125308927175,0.0,115.61866184533488,8,6,115.61866184533488,50,31.363475143317725
6E2059-17,6E2059,6E,2025-08-24 08:22:01.598214,2025-08-24 10:49:13.763710,AMD,VT-A107,A321,0.0,0.0,147.20275826054504,8,6,147.20275826054504,50,31.363475143317725
UK6681-223,UK6681,UK,2025-08-24 08:22:01.787259,2025-08-24 11:28:30.740388,IXC,VT-A114,ATR72,0.0,0.0,186.4825521528695,8,6,186.4825521528695,50,31.363475143317725
I51240-451,I51240,I5,2025-08-24 08:22:41.973344,2025-08-24 10:19:05.233996,JAI,VT-A104,B737,1.7544964753456842,0.0,116.38767754057892,8,6,116.38767754057892,50,31.363475143317725
9W6461-260,9W6461,9W,2025-08-24 08:23:48.211305,2025-08-24 10:11:20.981635,DEL,VT-A109,B777,7.183263103305528,5.183689176553793,107.54617216444214,8,6,107.54617216444214,50,31.363475143317725
9W445-79,9W445,9W,2025-08-24 08:23:48.234406,2025-08-24 10:32:16.468532,JAI,VT-A112,B777,25.521293450784945,22.449854235578975,128.47056877400294,8,6,128.47056877400294,50,58.021362262398725
AI8528-93,AI8528,AI,2025-08-24 08:24:04.286525,2025-08-24 10:10:35.022205,GOI,VT-A108,CRJ200,4.259754370207917,0.0,106.51226133381078,8,6,106.51226133381078,50,31.363475143317725
UK3297-440,UK3297,UK,2025-08-24 08:24:46.552989,2025-08-24 10:10:17.454666,DEL,VT-A102,A330,21.394701571658697,8.422888788397781,105.51502794715188,8,6,105.51502794715188,50,31.363475143317725
6E137-718,6E137,6E,2025-08-24 08:25:20.830200,2025-08-24 10:12:04.728573,GOI,VT-A112,A321,0.0,2.6125503510525574,106.73163954246415,8,6,106.73163954246415,50,31.363475143317725
S21175-631,S21175,S2,2025-08-24 08:25:21.385985,2025-08-24 10:08:37.597445,JAI,VT-A113,A320,35.51276549532427,21.66794408780978,103.27019100318543,8,6,103.27019100318543,50,31.363475143317725
SG6743-620,SG6743,SG,2025-08-24 08:26:35.818227,2025-08-24 10:18:41.923849,DEL,VT-A107,ATR72,7.474051563858431,5.635144229961725,112.10176035868851,8,6,112.10176035868851,50,31.363475143317725
I56326-366,I56326,I5,2025-08-24 08:27:18.645466,2025-08-24 10:27:43.668090,PNQ,VT-A102,B777,25.059392753029435,29.45272409136072,120.4170437360991,8,6,120.4170437360991,50,31.363475143317725
AI9181-431,AI9181,AI,2025-08-24 08:28:06.050555,2025-08-24 11:04:24.209821,AMD,VT-A114,A330,27.39073209226452,12.122636281650255,156.3026544404006,8,6,156.3026544404006,50,31.363475143317725
G84231-348,G84231,G8,2025-08-24 08:32:32.882158,2025-08-24 09:45:17.788359,HYD,VT-A103,A321,0.0,0.0,72.74843667621742,8,6,72.74843667621742,50,31.363475143317725
S22786-742,S22786,S2,2025-08-24 08:34:28.544980,2025-08-24 09:55:13.829210,HYD,VT-A114,B737,0.0,0.0,80.75473717378155,8,6,80.75473717378155,50,31.363475143317725
G86571-150,G86571,G8,2025-08-24 08:34:52.814237,2025-08-24 10:56:53.020705,BOM,VT-A111,ATR72,28.04771665550618,8.887386407731261,142.0034411270323,8,6,142.0034411270323,50,31.363475143317725
SG4450-784,SG4450,SG,2025-08-24 08:36:22.143427,2025-08-24 11:05:12.147997,BOM,VT-A106,CRJ200,0.0,0.0,148.83340949603377,8,6,148.83340949603377,50,31.363475143317725
9W7267-210,9W7267,9W,2025-08-24 08:38:23.863272,2025-08-24 09:53:45.660783,COK,VT-A115,A330,37.99274496678605,37.57323443245079,75.36329185009137,8,6,75.36329185009137,50,31.363475143317725
I55369-477,I55369,I5,2025-08-24 08:42:33.648299,2025-08-24 10:00:39.852492,GOI,VT-A100,B777,0.0,0.0,78.10340321198134,8,6,78.10340321198134,50,31.363475143317725
G85797-763,G85797,G8,2025-08-24 08:45:25.141593,2025-08-24 10:38:37.276915,PNQ,VT-A103,A320,2.597638367832692,0.0,113.20225536555662,8,6,113.20225536555662,50,31.363475143317725
S22657-20,S22657,S2,2025-08-24 08:48:18.191008,2025-08-24 10:43:09.089256,GOI,VT-A117,B737,31.64991790690032,26.172488982418333,114.84830412950744,8,6,114.84830412950744,50,31.363475143317725
SG5114-442,SG5114,SG,2025-08-24 08:49:02.807711,2025-08-24 10:52:07.014707,JAI,VT-A114,A321,51.3824297127468,30.51589032819397,123.07011659990556,8,6,123.07011659990556,50,31.363475143317725
I58382-715,I58382,I5,2025-08-24 08:50:42.138952,2025-08-24 11:11:27.989903,AMD,VT-A114,CRJ200,6.2881074236089844,5.904182585057673,140.76418252478928,8,6,140.76418252478928,50,31.363475143317725
AI2589-34,AI2589,AI,2025-08-24 08:50:44.325241,2025-08-24 10:44:57.543004,DEL,VT-A112,A330,0.0,0.3490104249500946,114.2202960470736,8,6,114.2202960470736,50,31.363475143317725
G82489-929,G82489,G8,2025-08-24 08:52:40.929165,2025-08-24 09:55:41.187225,HYD,VT-A115,B777,0.0,7.501300901440084,63.0043010061303,8,6,63.0043010061303,50,31.363475143317725
9W8889-185,9W8889,9W,2025-08-24 08:52:53.863746,2025-08-24 12:01:41.591363,CCU,VT-A112,B737,27.606704419657206,25.946086916789575,188.7954602813264,8,6,188.7954602813264,50,31.363475143317725
S26613-367,S26613,S2,2025-08-24 08:52:58.688919,2025-08-24 10:05:42.798741,MAA,VT-A111,ATR72,13.383850315588003,5.8374343899154635,72.7351636991483,8,6,72.7351636991483,50,31.363475143317725
UK8671-6,UK8671,UK,2025-08-24 08:53:25.053662,2025-08-24 10:52:22.579623,GOI,VT-A114,A330,2.888722773019392,0.8654126969316056,118.95876601156652,8,6,118.95876601156652,50,31.363475143317725
S27071-209,S27071,S2,2025-08-24 08:54:18.029990,2025-08-24 09:57:02.556208,MAA,VT-A111,ATR72,1.448711170575299,13.903183034776305,62.74210363808005,8,6,62.74210363808005,50,31.363475143317725
AI2668-616,AI2668,AI,2025-08-24 08:55:10.062883,2025-08-24 10:12:18.252066,BLR,VT-A108,A321,0.0,0.0,77.13648638780784,8,6,77.13648638780784,50,31.363475143317725
SG3447-675,SG3447,SG,2025-08-24 08:55:21.321380,2025-08-24 09:56:53.894100,MAA,VT-A117,A330,0.0,0.0,61.54287866898501,8,6,61.54287866898501,50,31.363475143317725
AI4274-464,AI4274,AI,2025-08-24 08:55:56.565314,2025-08-24 11:38:40.641956,IXC,VT-A101,ATR72,0.0,0.0,162.7346106922942,8,6,162.7346106922942,50,31.363475143317725
AI1790-781,AI1790,AI,2025-08-24 08:57:31.695639,2025-08-24 10:27:37.641526,HYD,VT-A107,CRJ200,0.0,0.0,90.09909811548943,8,6,90.09909811548943,50,31.363475143317725
S26438-757,S26438,S2,2025-08-24 08:58:10.717451,2025-08-24 11:20:12.417643,AMD,VT-A110,A321,10.587631037875699,18.952159424309727,142.02833653588507,8,6,142.02833653588507,50,31.363475143317725
SG6030-424,SG6030,SG,2025-08-24 09:01:17.531554,2025-08-24 10:53:37.176759,JAI,VT-A117,ATR72,5.021935996481952,9.229621162428963,112.32742008679864,9,6,112.32742008679864,59,31.363475143317725
S27662-955,S27662,S2,2025-08-24 09:01:53.935042,2025-08-24 10:16:40.523933,JAI,VT-A113,A330,0.0,3.7487273771917384,74.77648151240088,9,6,74.77648151240088,59,31.363475143317725
UK6717-33,UK6717,UK,2025-08-24 09:02:35.215457,2025-08-24 10:15:39.644525,HYD,VT-A103,CRJ200,0.0,0.0,73.07381780190438,9,6,73.07381780190438,59,31.363475143317725
UK7793-167,UK7793,UK,2025-08-24 09:02:57.697346,2025-08-24 10:50:31.144858,GOI,VT-A102,CRJ200,10.534089956434922,8.76064044377892,107.55745852560646,9,6,107.55745852560646,59,31.363475143317725
9W5430-180,9W5430,9W,2025-08-24 09:03:38.469972,2025-08-24 11:27:44.887963,AMD,VT-A118,B737,6.469489333027077,1.3712592405836537,144.10696651175428,9,6,144.10696651175428,59,31.363475143317725
I52467-667,I52467,I5,2025-08-24 09:03:45.538131,2025-08-24 11:22:07.178432,GOI,VT-A106,CRJ200,0.0,0.0,138.36067168032451,9,6,138.36067168032451,59,31.363475143317725
UK5019-875,UK5019,UK,2025-08-24 09:04:16.194403,2025-08-24 10:42:28.728124,MAA,VT-A101,ATR72,0.0,0.3673750810515533,98.20889534575787,9,6,98.20889534575787,59,31.363475143317725
UK3197-155,UK3197,UK,2025-08-24 09:04:24.805378,2025-08-24 10:36:33.258400,GOI,VT-A109,CRJ200,12.525626549440318,10.429979272302969,92.14088370387411,9,6,92.14088370387411,59,31.363475143317725
I51837-606,I51837,I5,2025-08-24 09:04:32.518223,2025-08-24 11:01:21.196993,BLR,VT-A102,A320,0.0,0.21285170689516453,116.81131283199642,9,6,116.81131283199642,59,31.363475143317725
9W5254-793,9W5254,9W,2025-08-24 09:05:27.578774,2025-08-24 11:24:33.022035,DEL,VT-A118,B777,10.786378436845894,8.796423390885494,139.09072100956897,9,6,139.09072100956897,59,31.363475143317725
6E5140-859,6E5140,6E,2025-08-24 09:05:56.723372,2025-08-24 09:52:42.419002,MAA,VT-A110,A321,11.47127493426882,0.0,46.76159382831706,9,6,46.76159382831706,59,31.363475143317725
9W7137-458,9W7137,9W,2025-08-24 09:07:09.326147,2025-08-24 11:31:16.037845,BOM,VT-A102,B777,3.185629829870088,2.565571850713013,144.1118616265354,9,6,144.1118616265354,59,31.363475143317725
I58884-919,I58884,I5,2025-08-24 09:08:27.988317,2025-08-24 12:04:57.293670,CCU,VT-A106,B737,6.371112267318544,8.995859929542094,176.48842255757702,9,6,176.48842255757702,59,31.363475143317725
SG7477-924,SG7477,SG,2025-08-24 09:08:28.804048,2025-08-24 09:50:01.756323,MAA,VT-A116,CRJ200,0.0,0.6386727647214996,41.54920458881304,9,6,41.54920458881304,59,31.363475143317725
G84250-522,G84250,G8,2025-08-24 09:09:32.074349,2025-08-24 11:24:16.161883,PNQ,VT-A108,A321,1.6080692236640655,0.0,134.73479224133166,9,6,134.73479224133166,59,31.363475143317725
G86934-974,G86934,G8,2025-08-24 09:10:57.998327,2025-08-24 11:20:25.833090,PNQ,VT-A119,CRJ200,0.0,1.3421227745797086,129.4639127151439,9,6,129.4639127151439,59,31.363475143317725
S22281-962,S22281,S2,2025-08-24 09:11:00.552684,2025-08-24 10:23:25.715461,HYD,VT-A106,B777,0.0,5.8920965878186005,72.41937961101792,9,6,72.41937961101792,59,31.363475143317725
I55718-447,I55718,I5,2025-08-24 09:11:25.952531,2025-08-24 10:40:26.341092,GOI,VT-A109,A320,20.339466225005605,10.550996390973946,89.00647602151162,9,6,89.00647602151162,59,31.363475143317725
UK6872-444,UK6872,UK,2025-08-24 09:13:44.351622,2025-08-24 11:54:40.266948,IXC,VT-A108,A320,0.0,0.0,160.9319221010891,9,6,160.9319221010891,59,31.363475143317725
UK9105-540,UK9105,UK,2025-08-24 09:13:52.341885,2025-08-24 10:49:36.054924,JAI,VT-A116,ATR72,11.183200259289553,5.553385157766156,95.72855065577419,9,6,95.72855065577419,59,31.363475143317725
I51892-81,I51892,I5,2025-08-24 09:17:56.497433,2025-08-24 10:21:59.970741,HYD,VT-A113,A330,4.39406238061653,0.0,64.05788846544255,9,6,64.05788846544255,59,31.363475143317725
SG7478-531,SG7478,SG,2025-08-24 09:19:20.343388,2025-08-24 12:05:09.259719,IXC,VT-A100,B777,0.0,3.8789282839661006,165.81527217820525,9,6,165.81527217820525,59,31.363475143317725
UK9074-671,UK9074,UK,2025-08-24 09:19:50.232466,2025-08-24 11:28:30.605172,DEL,VT-A115,B777,33.19893560942865,36.38252101782838,128.6728784258338,9,6,128.6728784258338,59,31.363475143317725
UK5881-922,UK5881,UK,2025-08-24 09:20:39.518418,2025-08-24 10:26:40.140372,COK,VT-A116,A321,4.610780820636155,0.0,66.01036590007162,9,6,66.01036590007162,59,31.363475143317725
G8271-428,G8271,G8,2025-08-24 09:21:26.613181,2025-08-24 12:17:28.434763,CCU,VT-A102,A321,28.005172229321886,29.5347233299452,176.03035970548913,9,6,176.03035970548913,59,31.363475143317725
I55022-678,I55022,I5,2025-08-24 09:23:36.207169,2025-08-24 11:18:16.343058,GOI,VT-A105,A321,0.0,0.0,114.66893148622765,9,6,114.66893148622765,59,31.363475143317725
AI623-494,AI623,AI,2025-08-24 09:24:21.128262,2025-08-24 10:20:50.496067,MAA,VT-A118,B737,39.21142963173892,50.54241441872428,56.48946342065136,9,6,56.48946342065136,59,31.363475143317725
I54530-102,I54530,I5,2025-08-24 09:25:22.648307,2025-08-24 10:39:22.459615,HYD,VT-A108,CRJ200,1.4097441052305903,0.0,73.99685513284099,9,6,73.99685513284099,59,31.363475143317725
G84502-565,G84502,G8,2025-08-24 09:30:50.599523,2025-08-24 12:46:21.101233,CCU,VT-A112,B737,22.637749096041752,16.473731708499713,195.50836183602587,9,6,195.50836183602587,59,31.363475143317725
S29835-636,S29835,S2,2025-08-24 09:32:04.064223,2025-08-24 11:46:30.580842,JAI,VT-A118,B777,5.754225059758323,1.3687809350534081,134.4419436505592,9,6,134.4419436505592,59,31.363475143317725
G8542-805,G8542,G8,2025-08-24 09:32:53.326391,2025-08-24 11:28:30.648927,DEL,VT-A117,B777,4.347391463725021,2.560125101567467,115.62204226290359,9,6,115.62204226290359,59,31.363475143317725
I52638-904,I52638,I5,2025-08-24 09:34:03.923456,2025-08-24 11:05:18.309459,DEL,VT-A119,A330,11.933219962752606,4.056060213957226,91.23976670984551,9,6,91.23976670984551,59,31.363475143317725
9W189-129,9W189,9W,2025-08-24 09:34:23.887157,2025-08-24 11:35:17.554490,PNQ,VT-A114,A321,23.636575501630283,32.082424581875934,120.89445554880261,9,6,120.89445554880261,59,31.363475143317725
I58211-425,I58211,I5,2025-08-24 09:35:08.605503,2025-08-24 12:00:24.963967,AMD,VT-A103,A320,45.61943142323312,47.87919430912182,145.27264105997364,9,6,145.27264105997364,59,31.363475143317725
AI8131-892,AI8131,AI,2025-08-24 09:35:37.584162,2025-08-24 12:36:08.428795,CCU,VT-A113,CRJ200,0.0,6.765345800832037,180.51407721300333,9,6,180.51407721300333,59,31.363475143317725
SG710-205,SG710,SG,2025-08-24 09:35:51.344660,2025-08-24 10:54:19.816207,BLR,VT-A116,CRJ200,5.777528060704141,9.847143250941771,78.47452579028892,9,6,78.47452579028892,59,31.363475143317725
AI6453-506,AI6453,AI,2025-08-24 09:35:58.567427,2025-08-24 10:32:26.313460,HYD,VT-A118,ATR72,0.0,0.0,56.46243387971663,9,6,56.46243387971663,59,31.363475143317725
SG4588-9,SG4588,SG,2025-08-24 09:36:16.984319,2025-08-24 11:40:44.869723,PNQ,VT-A112,A321,2.725035781531002,7.578074034295341,124.4647567276252,9,6,124.4647567276252,59,31.363475143317725
6E7360-323,6E7360,6E,2025-08-24 09:38:21.027714,2025-08-24 11:17:55.443815,GOI,VT-A115,ATR72,0.0,0.0,99.57360167519525,9,6,99.57360167519525,59,31.363475143317725
9W6735-124,9W6735,9W,2025-08-24 09:38:40.176878,2025-08-24 11:31:22.628552,JAI,VT-A113,B777,28.17439252271827,17.967737438899203,112.70752789598319,9,6,112.70752789598319,59,31.363475143317725
SG641-572,SG641,SG,2025-08-24 09:38:44.100195,2025-08-24 11:41:33.793320,BOM,VT-A102,B777,1.9614855156650535,0.0,122.82821874356192,9,6,122.82821874356192,59,31.363475143317725
AI1391-894,AI1391,AI,2025-08-24 09:39:38.297391,2025-08-24 11:41:49.253275,AMD,VT-A100,CRJ200,0.0,0.0,122.18259805892919,9,6,122.18259805892919,59,31.363475143317725
6E6855-633,6E6855,6E,2025-08-24 09:40:30.146420,2025-08-24 11:51:35.663542,PNQ,VT-A111,CRJ200,0.8614191370711914,0.0,131.0919520385278,9,6,131.0919520385278,59,31.363475143317725
9W2808-82,9W2808,9W,2025-08-24 09:40:56.222349,2025-08-24 11:02:36.047371,GOI,VT-A108,A330,8.86952672806834,14.121784835395417,81.66375036192557,9,6,81.66375036192557,59,31.363475143317725
9W2787-321,9W2787,9W,2025-08-24 09:41:44.988972,2025-08-24 10:52:15.279989,COK,VT-A116,A321,14.309741157226224,11.772677258695966,70.50485027989819,9,6,70.50485027989819,59,31.363475143317725
9W4790-643,9W4790,9W,2025-08-24 09:42:13.374867,2025-08-24 11:53:23.107877,PNQ,VT-A106,A330,22.67045525855528,24.46798763011453,131.1622168342218,9,6,131.1622168342218,59,31.363475143317725
G88875-347,G88875,G8,2025-08-24 09:42:59.117905,2025-08-24 10:36:45.639620,COK,VT-A107,B777,0.0,2.927453718748081,53.77536192185928,9,6,53.77536192185928,59,31.363475143317725
SG4304-358,SG4304,SG,2025-08-24 09:43:18.591115,2025-08-24 11:26:29.960978,AMD,VT-A107,ATR72,0.0,0.0,103.189497710474,9,6,103.189497710474,59,31.363475143317725
AI6250-90,AI6250,AI,2025-08-24 09:43:43.696142,2025-08-24 11:25:06.345034,PNQ,VT-A100,CRJ200,0.0,8.823434671313594,101.37748153576317,9,6,101.37748153576317,59,31.363475143317725
9W4537-166,9W4537,9W,2025-08-24 09:44:29.108189,2025-08-24 12:38:00.705095,IXC,VT-A119,A330,0.0,5.831513736183948,173.5266150938423,9,6,173.5266150938423,59,31.363475143317725
9W9068-939,9W9068,9W,2025-08-24 09:46:45.797535,2025-08-24 11:34:48.624866,AMD,VT-A118,B737,0.0,0.0,108.04712218601064,9,6,108.04712218601064,59,31.363475143317725
S25177-561,S25177,S2,2025-08-24 09:48:22.739495,2025-08-24 12:39:18.618382,IXC,VT-A112,A330,8.167357980571794,6.478936152686209,170.93131478082057,9,6,170.93131478082057,59,31.363475143317725
UK8406-318,UK8406,UK,2025-08-24 09:48:35.890542,2025-08-24 10:35:06.690553,MAA,VT-A108,A321,0.0,0.0,46.51333352359159,9,6,46.51333352359159,59,31.363475143317725
SG3454-369,SG3454,SG,2025-08-24 09:49:16.317750,2025-08-24 12:06:18.375882,DEL,VT-A102,CRJ200,0.0,8.73681598957779,137.03430220774416,9,6,137.03430220774416,59,31.363475143317725
AI3309-538,AI3309,AI,2025-08-24 09:50:36.501824,2025-08-24 12:10:00.785720,AMD,VT-A119,A320,28.660905276041085,19.9097497495604,139.40473160794605,9,6,139.40473160794605,59,31.363475143317725
6E4797-227,6E4797,6E,2025-08-24 09:56:41.436277,2025-08-24 12:24:26.181358,AMD,VT-A116,A330,0.0,0.0,147.74575134606917,9,6,147.74575134606917,59,31.363475143317725
9W1545-354,9W1545,9W,2025-08-24 09:56:56.176723,2025-08-24 11:09:04.419536,COK,VT-A102,B777,15.940306654207138,19.363342698974364,72.13738022034974,9,6,72.13738022034974,59,31.363475143317725
UK6131-490,UK6131,UK,2025-08-24 09:57:26.873660,2025-08-24 10:44:47.168705,MAA,VT-A108,CRJ200,5.848466239647756,0.0,47.338250742508116,9,6,47.338250742508116,59,31.363475143317725
UK5296-975,UK5296,UK,2025-08-24 09:58:49.386520,2025-08-24 11:21:14.613162,PNQ,VT-A108,A330,12.924364643571902,9.650568520971124,82.42044403733699,9,6,82.42044403733699,59,31.363475143317725
S27962-806,S27962,S2,2025-08-24 10:03:14.017599,2025-08-24 11:37:37.929288,GOI,VT-A118,B737,0.0,0.5750076392622859,94.39852815521391,10,6,94.39852815521391,48,31.363475143317725
S25328-944,S25328,S2,2025-08-24 10:04:16.581453,2025-08-24 12:26:27.619297,PNQ,VT-A107,A321,15.611410196012777,23.072664847008582,142.18396407378833,10,6,142.18396407378833,48,31.363475143317725
G82953-989,G82953,G8,2025-08-24 10:04:34.124425,2025-08-24 12:13:29.249849,DEL,VT-A100,B777,0.0,0.0,128.91875707163337,10,6,128.91875707163337,48,31.363475143317725
UK3392-192,UK3392,UK,2025-08-24 10:05:14.412251,2025-08-24 11:30:38.694136,BLR,VT-A115,A330,0.9669288633388611,1.4819910852857614,85.40469808843037,10,6,85.40469808843037,48,31.363475143317725
I51747-360,I51747,I5,2025-08-24 10:06:51.348487,2025-08-24 12:26:34.352513,AMD,VT-A107,A320,0.6268788919874648,0.0,139.71673376027942,10,6,139.71673376027942,48,31.363475143317725
